sales_id,transaction_id,transaction_date,transaction_time,customer_id,instore_yn,product_id,quantity,unit_price
473,2051,1/4/2019,13:41:24,453,Y,51,1,3
474,2052,1/4/2019,15:30:27,650,N,31,2,2.2
475,2060,1/4/2019,15:42:20,43,Y,36,1,3.75
476,2067,1/4/2019,12:44:32,387,Y,52,1,2.5
477,2070,1/4/2019,14:33:43,689,Y,37,2,3
478,2077,1/4/2019,11:25:35,188,Y,49,2,3
479,2081,1/4/2019,11:15:02,393,Y,42,1,2.5
480,2081,1/4/2019,11:15:02,393,Y,78,1,4.5
481,2083,1/4/2019,13:36:54,150,N,44,2,2.5
482,2085,1/4/2019,18:02:00,676,Y,52,1,2.5
483,2087,1/4/2019,15:53:26,586,N,46,1,2.5
484,2091,1/4/2019,16:20:07,564,N,36,2,3.75
485,2093,1/4/2019,12:44:31,564,N,53,1,3
486,2103,1/4/2019,17:22:53,674,N,43,1,3
487,2108,1/4/2019,16:49:54,484,N,29,2,2.5
488,2115,1/4/2019,18:41:13,373,Y,24,1,3
489,2123,1/4/2019,16:51:25,778,N,50,2,2.5
490,2129,1/4/2019,12:49:48,725,Y,48,1,2.5
491,2134,1/4/2019,16:25:28,794,N,44,1,2.5
492,2135,1/4/2019,19:14:09,300,Y,32,2,3
493,2144,1/4/2019,13:54:47,391,N,49,1,3
494,2149,1/4/2019,16:19:32,763,N,48,2,2.5
495,2172,1/4/2019,19:36:35,373,Y,26,1,3
496,2175,1/4/2019,13:45:22,197,Y,37,1,3
497,2176,1/4/2019,15:44:17,531,Y,52,1,2.5
498,2177,1/4/2019,11:41:19,794,Y,57,1,3.1
499,2186,1/4/2019,17:51:06,377,N,60,2,3.75
500,2188,1/4/2019,15:01:02,558,Y,48,2,2.5
501,2203,1/4/2019,17:43:02,613,Y,51,2,3
502,2205,1/4/2019,19:12:49,7,N,40,2,3.75
503,2207,1/4/2019,12:20:08,783,Y,54,2,2.5
504,2211,1/4/2019,15:28:29,774,N,58,1,3.5
505,2219,1/4/2019,11:49:37,186,N,54,1,2.5
506,2227,1/4/2019,11:10:21,172,N,47,1,3
507,2227,1/4/2019,11:10:21,172,N,79,1,3.75
508,2229,1/4/2019,12:50:38,378,N,31,2,2.2
509,2229,1/4/2019,12:50:38,378,N,73,1,3.75
510,2238,1/4/2019,16:19:17,384,Y,24,1,3
511,2248,1/4/2019,12:53:23,338,Y,54,2,2.5
512,2249,1/4/2019,18:13:07,634,Y,24,2,3
513,2250,1/4/2019,13:12:49,64,N,61,2,4.75
514,2252,1/4/2019,12:50:19,378,N,46,2,2.5
515,2258,1/4/2019,11:43:57,694,N,25,2,2.2
516,2259,1/4/2019,19:03:12,476,N,26,1,3
517,2260,1/4/2019,17:09:13,727,Y,36,1,3.75
518,2262,1/4/2019,17:35:26,240,N,47,1,3
519,2262,1/4/2019,17:35:26,240,N,69,1,3.25
520,2266,1/4/2019,13:53:17,187,Y,35,1,3.1
521,2266,1/4/2019,13:53:17,187,Y,70,1,3.25
522,2281,1/4/2019,15:40:51,446,Y,54,1,2.5
523,2282,1/4/2019,15:12:54,574,N,52,2,2.5
524,2285,1/4/2019,15:36:21,340,Y,31,1,2.2
525,2288,1/4/2019,12:24:41,382,N,33,1,3.5
526,2295,1/4/2019,18:58:46,626,N,29,1,2.5
527,2305,1/4/2019,17:34:24,346,Y,29,1,2.5
528,2314,1/4/2019,19:39:32,448,N,37,1,3
529,2315,1/4/2019,15:02:04,2,Y,39,2,4.25
530,2321,1/4/2019,19:39:56,201,N,22,1,2
531,2324,1/4/2019,15:00:41,643,Y,22,2,2
532,2328,1/4/2019,11:44:29,688,Y,58,2,3.5
533,2333,1/4/2019,11:54:56,783,N,56,2,2.55
534,2341,1/4/2019,12:40:18,261,Y,28,1,2
535,2341,1/4/2019,12:40:18,261,Y,70,1,3.25
536,2345,1/4/2019,15:52:23,162,N,36,2,3.75
537,2349,1/4/2019,14:15:54,157,Y,57,1,3.1
538,2362,1/4/2019,16:28:37,549,N,35,1,3.1
539,2362,1/4/2019,16:28:37,549,N,72,1,3.25
540,2364,1/4/2019,19:37:51,323,Y,60,1,3.75
541,2369,1/4/2019,16:37:10,715,Y,37,2,3
542,2370,1/4/2019,11:02:36,369,Y,55,2,4
543,2385,1/4/2019,12:46:26,335,N,23,1,2.5
544,2387,1/4/2019,16:08:59,395,Y,42,2,2.5
545,2388,1/4/2019,14:53:41,122,N,44,1,2.5
546,2396,1/4/2019,19:23:50,133,N,37,2,3
547,2396,1/4/2019,19:23:50,133,N,69,1,3.25
548,2401,1/4/2019,16:16:32,637,N,43,1,3
549,2417,1/4/2019,18:08:03,251,N,54,2,2.5
550,2431,1/4/2019,17:32:02,135,Y,32,1,3
551,2435,1/4/2019,11:28:20,402,Y,22,1,2
552,2438,1/4/2019,17:23:04,246,N,41,1,4.25
553,2452,1/4/2019,15:06:14,89,Y,46,1,2.5
554,2453,1/4/2019,15:17:15,667,Y,56,2,2.55
555,2456,1/4/2019,13:58:10,392,N,46,2,2.5
556,2461,1/4/2019,19:24:17,751,Y,39,2,4.25
557,2464,1/4/2019,11:47:13,639,N,30,1,3
558,2468,1/4/2019,13:22:45,622,Y,46,2,2.5
559,2469,1/4/2019,15:06:33,731,Y,53,2,3
560,2470,1/4/2019,12:01:20,8,N,35,2,3.1
561,2470,1/4/2019,12:01:20,8,N,75,1,3.5
562,2471,1/4/2019,18:46:59,500,Y,25,1,2.2
563,2473,1/4/2019,18:45:15,75,N,22,2,2
564,2476,1/4/2019,16:33:35,186,N,35,1,3.1
565,2480,1/4/2019,12:35:13,340,N,34,2,2.45
566,2480,1/4/2019,12:35:13,340,N,74,1,3.5
567,2486,1/4/2019,12:47:37,95,N,54,1,2.5
568,2490,1/4/2019,15:19:34,68,N,29,1,2.5
569,2491,1/4/2019,16:23:28,539,Y,57,1,3.1
570,2491,1/4/2019,16:23:28,539,Y,77,1,3
571,2494,1/4/2019,14:22:49,247,Y,55,2,4
572,2521,1/4/2019,11:50:16,549,Y,26,2,3
573,2522,1/4/2019,18:43:10,626,N,51,2,3
574,2525,1/4/2019,16:14:00,446,Y,35,2,3.1
575,2525,1/4/2019,16:14:00,446,Y,73,1,3.75
576,2526,1/4/2019,17:31:51,663,N,50,1,2.5
577,2527,1/4/2019,12:58:08,617,Y,43,2,3
578,2536,1/4/2019,12:08:36,774,N,52,1,2.5
579,2536,1/4/2019,12:08:36,774,N,69,1,3.25
580,2539,1/4/2019,12:42:11,90,Y,60,1,3.75
581,2541,1/4/2019,11:16:02,244,N,45,2,3
582,2545,1/4/2019,16:25:25,745,Y,32,1,3
583,2553,1/4/2019,15:32:39,383,Y,31,2,2.2
584,2561,1/4/2019,19:52:24,475,N,33,2,3.5
585,2,1/4/2019,15:25:09,5288,N,50,2,2.5
586,9,1/4/2019,9:22:18,5910,N,50,2,2.5
587,12,1/4/2019,13:02:48,5154,Y,45,1,3
588,14,1/4/2019,8:52:32,5924,Y,26,1,3
589,31,1/4/2019,9:34:47,5528,N,60,2,3.75
590,35,1/4/2019,17:28:53,5432,Y,30,2,3
591,39,1/4/2019,12:34:26,5796,Y,37,1,3
592,43,1/4/2019,9:21:45,5581,N,40,2,3.75
593,46,1/4/2019,8:47:03,5066,Y,23,1,2.5
594,49,1/4/2019,18:24:23,5904,N,22,1,2
595,49,1/4/2019,18:24:23,5904,N,77,1,3
596,53,1/4/2019,10:35:40,5930,Y,39,1,4.25
597,54,1/4/2019,8:42:00,5782,N,24,2,3
598,60,1/4/2019,11:51:41,5597,N,48,2,2.5
599,63,1/4/2019,17:22:22,5342,N,38,2,3.75
600,64,1/4/2019,9:00:12,5391,Y,55,1,4
601,71,1/4/2019,8:48:48,5598,Y,38,1,3.75
602,71,1/4/2019,8:48:48,5598,Y,75,1,3.5
603,76,1/4/2019,7:52:17,5020,N,34,2,2.45
604,82,1/4/2019,9:13:15,5806,Y,56,2,2.55
605,83,1/4/2019,16:24:11,5087,N,35,1,3.1
606,94,1/4/2019,14:31:26,5576,N,42,1,2.5
607,101,1/4/2019,11:31:43,5789,Y,51,2,3
608,101,1/4/2019,11:31:43,5789,Y,72,1,3.25
609,104,1/4/2019,11:55:07,5712,N,59,2,4.5
610,126,1/4/2019,15:46:34,5421,N,40,2,3.75
611,136,1/4/2019,13:23:54,5055,N,28,2,2
612,138,1/4/2019,15:30:58,5333,Y,34,1,2.45
613,139,1/4/2019,13:55:04,5388,Y,42,1,2.5
614,141,1/4/2019,9:49:19,5020,N,26,2,3
615,141,1/4/2019,9:49:19,5020,N,72,1,3.25
616,170,1/4/2019,8:35:03,5401,Y,45,2,3
617,170,1/4/2019,8:35:03,5401,Y,71,1,3.75
618,175,1/4/2019,13:51:59,5695,Y,45,2,3
619,180,1/4/2019,15:10:10,5815,N,40,1,3.75
620,180,1/4/2019,15:10:10,5815,N,75,1,3.5
621,191,1/4/2019,12:51:32,5923,Y,41,1,4.25
622,191,1/4/2019,12:51:32,5923,Y,69,1,3.25
623,195,1/4/2019,15:17:48,5294,N,39,2,4.25
624,197,1/4/2019,14:42:01,5413,Y,44,2,2.5
625,199,1/4/2019,18:13:32,5284,Y,23,2,2.5
626,202,1/4/2019,17:28:42,5873,N,37,1,3
627,202,1/4/2019,17:28:42,5873,N,70,1,3.25
628,209,1/4/2019,18:27:08,5153,N,54,2,2.5
629,236,1/4/2019,8:29:51,5577,N,32,2,3
630,248,1/4/2019,7:22:41,5479,N,57,2,3.1
631,248,1/4/2019,7:22:41,5479,N,77,1,3
632,251,1/4/2019,16:47:05,5502,N,44,1,2.5
633,251,1/4/2019,16:47:05,5502,N,72,1,3.25
634,255,1/4/2019,14:31:29,5021,N,59,1,4.5
635,276,1/4/2019,8:58:56,5803,Y,22,2,2
636,283,1/4/2019,9:11:06,5418,Y,56,1,2.55
637,283,1/4/2019,9:11:06,5418,Y,77,1,3
638,292,1/4/2019,13:43:41,5685,N,25,2,2.2
639,299,1/4/2019,14:56:17,5790,Y,60,1,3.75
640,300,1/4/2019,11:52:31,5131,N,57,1,3.1
641,304,1/4/2019,8:58:55,5317,Y,26,1,3
642,319,1/4/2019,9:03:57,5044,N,36,2,3.75
643,319,1/4/2019,9:03:57,5044,N,76,1,3.5
644,325,1/4/2019,16:52:51,5234,Y,50,1,2.5
645,330,1/4/2019,7:46:28,5291,Y,24,2,3
646,330,1/4/2019,7:46:28,5291,Y,72,1,3.25
647,332,1/4/2019,15:06:27,5060,N,25,2,2.2
648,335,1/4/2019,7:25:49,5543,Y,22,1,2
649,337,1/4/2019,16:26:04,5673,N,37,1,3
650,340,1/4/2019,16:40:19,5860,Y,46,1,2.5
651,343,1/4/2019,14:08:20,5574,Y,55,1,4
652,343,1/4/2019,14:08:20,5574,Y,78,1,4.5
653,350,1/4/2019,9:10:35,5259,N,38,2,3.75
654,353,1/4/2019,12:08:21,5103,N,43,1,3
655,360,1/4/2019,15:19:22,5847,Y,38,1,3.75
656,377,1/4/2019,10:34:17,5710,Y,48,2,2.5
657,378,1/4/2019,8:00:35,5136,N,36,1,3.75
658,378,1/4/2019,8:00:35,5136,N,77,1,3
659,385,1/4/2019,14:30:16,5198,N,35,1,3.1
660,390,1/4/2019,7:01:20,5658,Y,22,2,2
661,394,1/4/2019,9:41:12,5932,Y,61,1,4.75
662,399,1/4/2019,7:08:56,5895,Y,57,2,3.1
663,429,1/4/2019,14:03:34,5830,Y,25,2,2.2
664,429,1/4/2019,14:03:34,5830,Y,69,1,3.25
665,432,1/4/2019,13:50:55,5493,N,27,1,3.5
666,442,1/4/2019,9:19:27,5888,N,45,1,3
667,443,1/4/2019,7:52:36,5180,Y,87,2,3
668,447,1/4/2019,10:20:41,5078,N,31,1,2.2
669,448,1/4/2019,14:36:35,5111,Y,57,1,3.1
670,451,1/4/2019,7:14:04,5412,N,59,2,4.5
671,453,1/4/2019,8:56:33,5055,N,50,1,2.5
672,455,1/4/2019,11:30:55,5510,N,32,1,3
673,459,1/4/2019,13:27:32,5287,N,52,1,2.5
674,471,1/4/2019,13:22:04,5512,N,33,2,3.5
675,474,1/4/2019,15:53:55,5836,Y,33,2,3.5
676,476,1/4/2019,10:21:01,5134,Y,40,1,3.75
677,482,1/4/2019,9:21:10,5891,Y,59,1,4.5
678,485,1/4/2019,13:12:03,5727,N,30,2,3
679,486,1/4/2019,15:53:25,5743,N,33,1,3.5
680,491,1/4/2019,10:13:58,5663,N,53,1,3
681,495,1/4/2019,15:31:14,5292,Y,54,2,2.5
682,496,1/4/2019,11:23:23,5230,Y,38,2,3.75
683,505,1/4/2019,12:39:24,5492,Y,25,2,2.2
684,513,1/4/2019,12:06:29,5904,Y,46,1,2.5
685,523,1/4/2019,16:04:08,5590,Y,56,2,2.55
686,525,1/4/2019,15:33:36,5624,N,28,2,2
687,525,1/4/2019,15:33:36,5624,N,74,1,3.5
688,533,1/4/2019,7:57:58,5656,N,41,2,4.25
689,534,1/4/2019,7:43:05,5373,N,56,1,2.55
690,535,1/4/2019,16:33:40,5421,Y,33,2,3.5
691,543,1/4/2019,10:05:01,5272,N,61,2,4.75
692,545,1/4/2019,18:19:45,5821,Y,52,1,2.5
693,545,1/4/2019,18:19:45,5821,Y,76,1,3.5
694,546,1/4/2019,17:56:52,5464,N,54,2,2.5
695,550,1/4/2019,10:47:53,5531,Y,36,2,3.75
696,553,1/4/2019,13:58:11,5209,N,34,1,2.45
697,558,1/4/2019,14:29:05,5854,Y,45,2,3
698,560,1/4/2019,17:44:52,5564,Y,23,1,2.5
699,606,1/4/2019,11:50:58,5614,Y,45,2,3
700,625,1/4/2019,7:21:23,5921,Y,54,2,2.5
701,633,1/4/2019,12:57:11,5295,Y,33,1,3.5
702,653,1/4/2019,10:56:14,5233,N,38,1,3.75
703,653,1/4/2019,10:56:14,5233,N,76,1,3.5
704,656,1/4/2019,15:32:25,5033,Y,27,2,3.5
705,656,1/4/2019,15:32:25,5033,Y,71,1,3.75
706,662,1/4/2019,14:53:06,5111,N,35,2,3.1
707,663,1/4/2019,15:58:36,5675,Y,61,1,4.75
708,684,1/4/2019,13:13:09,5503,Y,46,1,2.5
709,684,1/4/2019,13:13:09,5503,Y,69,1,3.25
710,687,1/4/2019,11:53:13,5142,N,53,2,3
711,694,1/4/2019,16:19:26,5644,Y,40,2,3.75
712,698,1/4/2019,12:34:47,5500,Y,47,1,3
713,715,1/4/2019,10:23:49,5056,N,36,2,3.75
714,733,1/4/2019,9:10:08,5385,Y,25,1,2.2
715,740,1/4/2019,8:15:40,5765,N,37,2,3
716,744,1/4/2019,15:54:56,5636,N,38,2,3.75
717,752,1/4/2019,12:07:15,5737,Y,39,2,4.25
718,753,1/4/2019,10:30:07,5384,Y,35,1,3.1
719,753,1/4/2019,10:30:07,5384,Y,70,1,3.25
720,755,1/4/2019,8:37:40,5680,N,87,1,3
721,755,1/4/2019,8:37:40,5680,N,70,1,3.25
722,759,1/4/2019,10:22:06,5806,N,22,1,2
723,759,1/4/2019,10:22:06,5806,N,77,1,3
724,760,1/4/2019,18:08:40,5179,Y,39,2,4.25
725,763,1/4/2019,11:21:05,5515,N,47,1,3
726,775,1/4/2019,14:06:48,5805,Y,25,1,2.2
727,789,1/4/2019,15:15:47,5453,N,33,2,3.5
728,790,1/4/2019,12:11:41,5685,N,27,1,3.5
729,790,1/4/2019,12:11:41,5685,N,69,1,3.25
730,794,1/4/2019,11:42:44,5716,N,46,1,2.5
731,797,1/4/2019,14:18:15,5618,N,34,2,2.45
732,799,1/4/2019,7:06:29,5923,N,46,1,2.5
733,808,1/4/2019,8:55:25,5105,Y,39,2,4.25
734,814,1/4/2019,12:04:14,5325,N,29,2,2.5
735,814,1/4/2019,12:04:14,5325,N,70,1,3.25
736,818,1/4/2019,16:07:25,5656,Y,32,2,3
737,822,1/4/2019,13:22:11,5681,N,23,1,2.5
738,836,1/4/2019,17:05:05,5806,Y,49,2,3
739,842,1/4/2019,10:41:53,5392,Y,59,1,4.5
740,852,1/4/2019,16:28:57,5649,Y,42,1,2.5
741,857,1/4/2019,9:43:24,5282,Y,50,2,2.5
742,859,1/4/2019,15:31:10,5130,N,44,2,2.5
743,864,1/4/2019,14:12:00,5055,Y,33,2,3.5
744,865,1/4/2019,7:49:41,5593,N,50,2,2.5
745,878,1/4/2019,13:50:09,5051,N,53,1,3
746,891,1/4/2019,12:27:06,5651,Y,41,2,4.25
747,893,1/4/2019,16:41:51,5539,Y,23,1,2.5
748,897,1/4/2019,7:25:39,5164,Y,47,2,3
749,909,1/4/2019,13:39:41,5463,Y,51,1,3
750,912,1/4/2019,18:14:53,5077,Y,37,2,3
751,915,1/4/2019,18:27:17,5595,N,52,2,2.5
752,921,1/4/2019,14:45:16,5453,Y,24,1,3
753,932,1/4/2019,12:18:07,5324,Y,25,2,2.2
754,933,1/4/2019,10:51:17,5746,N,47,1,3
755,941,1/4/2019,15:13:59,5899,N,58,2,3.5
756,954,1/4/2019,12:35:53,5221,Y,31,2,2.2
757,959,1/4/2019,13:08:41,5780,Y,24,1,3
758,960,1/4/2019,13:17:13,5777,Y,53,1,3
759,960,1/4/2019,13:17:13,5777,Y,73,1,3.75
760,966,1/4/2019,13:20:52,5581,Y,43,1,3
761,966,1/4/2019,13:20:52,5581,Y,72,1,3.25
762,968,1/4/2019,9:59:02,5750,Y,47,2,3
763,976,1/4/2019,11:54:38,5096,Y,23,1,2.5
764,981,1/4/2019,7:15:02,5376,N,34,1,2.45
765,988,1/4/2019,9:41:22,5138,Y,45,2,3
766,988,1/4/2019,9:41:22,5138,Y,79,1,3.75
767,991,1/4/2019,7:18:04,5224,N,44,1,2.5
768,994,1/4/2019,7:07:19,5806,Y,61,1,4.75
769,995,1/4/2019,10:55:08,5890,N,32,1,3
770,995,1/4/2019,10:55:08,5890,N,73,1,3.75
771,1003,1/4/2019,11:03:25,5559,N,47,2,3
772,1003,1/4/2019,11:03:25,5559,N,75,1,3.5
773,1012,1/4/2019,18:15:55,5616,Y,27,1,3.5
774,1023,1/4/2019,7:41:18,5227,Y,34,2,2.45
775,1031,1/4/2019,8:24:50,5305,Y,44,1,2.5
776,1034,1/4/2019,7:04:24,5333,N,37,1,3
777,1040,1/4/2019,14:30:58,5520,Y,57,1,3.1
778,1048,1/4/2019,13:30:49,5142,N,31,2,2.2
779,1052,1/4/2019,14:18:51,5735,Y,32,1,3
780,1052,1/4/2019,14:18:51,5735,Y,78,1,4.5
781,1054,1/4/2019,10:28:40,5175,Y,47,1,3
782,1072,1/4/2019,11:54:39,5035,N,49,1,3
783,1074,1/4/2019,7:59:58,5477,Y,47,2,3
784,1074,1/4/2019,7:59:58,5477,Y,79,1,3.75
785,1077,1/4/2019,17:24:39,5748,N,30,1,3
786,1082,1/4/2019,8:03:55,5181,Y,37,2,3
787,1082,1/4/2019,8:03:55,5181,Y,79,1,3.75
788,1083,1/4/2019,14:02:47,5499,Y,26,1,3
789,1090,1/4/2019,9:35:48,5044,N,51,2,3
790,1093,1/4/2019,13:00:38,5664,N,30,2,3
791,1095,1/4/2019,12:52:18,5553,Y,56,1,2.55
792,1095,1/4/2019,12:52:18,5553,Y,75,1,3.5
793,1105,1/4/2019,16:24:11,5891,Y,23,2,2.5
794,1106,1/4/2019,8:08:56,5013,N,41,1,4.25
795,1106,1/4/2019,8:08:56,5013,N,74,1,3.5
796,1109,1/4/2019,12:58:21,5137,N,49,2,3
797,1117,1/4/2019,18:22:48,5599,Y,37,2,3
798,1119,1/4/2019,13:31:24,5597,Y,60,1,3.75
799,1121,1/4/2019,17:18:07,5846,N,24,1,3
800,1121,1/4/2019,17:18:07,5846,N,75,1,3.5
801,1122,1/4/2019,16:22:07,5763,Y,22,1,2
802,1125,1/4/2019,10:51:23,5063,Y,59,2,4.5
803,1127,1/4/2019,7:09:59,5073,Y,61,2,4.75
804,1132,1/4/2019,7:20:00,5720,N,54,2,2.5
805,1150,1/4/2019,8:05:46,5929,Y,23,1,2.5
806,1154,1/4/2019,7:19:13,5439,Y,39,1,4.25
807,1154,1/4/2019,7:19:13,5439,Y,77,1,3
808,1155,1/4/2019,15:16:23,5018,N,52,1,2.5
809,1161,1/4/2019,15:28:54,5911,Y,43,1,3
810,1170,1/4/2019,7:20:24,5676,Y,22,1,2
811,1187,1/4/2019,13:55:26,5504,N,57,1,3.1
812,1195,1/4/2019,9:44:20,5878,N,54,2,2.5
813,1201,1/4/2019,8:06:19,5651,Y,45,1,3
814,1202,1/4/2019,9:55:02,5566,Y,60,1,3.75
815,1202,1/4/2019,9:55:02,5566,Y,70,1,3.25
816,1203,1/4/2019,9:29:34,5792,N,44,2,2.5
817,1210,1/4/2019,11:16:30,5618,Y,87,1,3
818,1211,1/4/2019,10:25:45,5073,N,58,2,3.5
819,1211,1/4/2019,10:25:45,5073,N,74,1,3.5
820,1216,1/4/2019,18:23:34,5021,N,53,2,3
821,1217,1/4/2019,17:19:08,5608,N,34,2,2.45
822,1217,1/4/2019,17:19:08,5608,N,75,1,3.5
823,1225,1/4/2019,12:55:27,5807,Y,57,1,3.1
824,1225,1/4/2019,12:55:27,5807,Y,75,1,3.5
825,1226,1/4/2019,13:51:05,5127,N,41,2,4.25
826,1226,1/4/2019,13:51:05,5127,N,77,1,3
827,1227,1/4/2019,9:41:37,5015,N,34,1,2.45
828,1228,1/4/2019,7:02:56,5197,N,22,1,2
829,1233,1/4/2019,11:57:17,5079,Y,58,1,3.5
830,1236,1/4/2019,11:21:04,5480,N,51,2,3
831,1240,1/4/2019,17:09:52,5222,Y,32,2,3
832,1249,1/4/2019,15:26:35,5272,Y,55,2,4
833,1250,1/4/2019,8:45:52,5895,Y,24,2,3
834,1250,1/4/2019,8:45:52,5895,Y,77,1,3
835,1251,1/4/2019,9:32:07,5652,N,45,2,3
836,1255,1/4/2019,15:39:45,5497,Y,33,2,3.5
837,1258,1/4/2019,12:45:05,5116,Y,27,2,3.5
838,1269,1/4/2019,7:09:09,5583,N,49,1,3
839,1270,1/4/2019,12:22:00,5049,N,51,1,3
840,1278,1/4/2019,14:32:42,5208,Y,41,2,4.25
841,1290,1/4/2019,15:32:57,5823,Y,32,2,3
842,1292,1/4/2019,16:41:28,5612,N,22,2,2
843,1295,1/4/2019,7:44:35,5162,N,33,2,3.5
844,1301,1/4/2019,15:05:18,5844,Y,41,1,4.25
845,1312,1/4/2019,14:25:39,5619,N,24,2,3
846,1315,1/4/2019,13:30:26,5140,N,51,2,3
847,1329,1/4/2019,9:10:56,5674,N,54,1,2.5
848,1331,1/4/2019,14:37:42,5399,N,44,1,2.5
849,1331,1/4/2019,14:37:42,5399,N,69,1,3.25
850,1338,1/4/2019,7:06:11,5465,Y,32,2,3
851,1348,1/4/2019,15:02:45,5931,N,37,2,3
852,1349,1/4/2019,8:49:47,5511,Y,34,1,2.45
853,1368,1/4/2019,9:40:46,5687,N,61,1,4.75
854,1371,1/4/2019,16:48:31,5107,Y,44,2,2.5
855,1387,1/4/2019,11:45:44,5154,N,51,2,3
856,1390,1/4/2019,10:41:35,5252,Y,26,1,3
857,1390,1/4/2019,10:41:35,5252,Y,69,1,3.25
858,1411,1/4/2019,15:46:49,5176,N,31,2,2.2
859,1411,1/4/2019,15:46:49,5176,N,76,1,3.5
860,1414,1/4/2019,15:54:40,5456,Y,49,2,3
861,1414,1/4/2019,15:54:40,5456,Y,77,1,3
862,1422,1/4/2019,9:08:44,5608,Y,42,2,2.5
863,1429,1/4/2019,14:42:39,5610,N,61,2,4.75
864,1430,1/4/2019,9:07:33,5863,Y,36,1,3.75
865,1434,1/4/2019,13:24:29,5257,N,60,2,3.75
866,1435,1/4/2019,11:56:07,5705,N,52,2,2.5
867,1437,1/4/2019,7:20:59,5907,Y,50,2,2.5
868,1446,1/4/2019,7:51:55,5647,N,25,2,2.2
869,1447,1/4/2019,18:02:21,5190,N,49,2,3
870,1460,1/4/2019,9:15:09,5538,Y,47,2,3
871,1468,1/4/2019,16:00:14,5388,N,61,2,4.75
872,1478,1/4/2019,13:42:58,5243,N,52,1,2.5
873,1478,1/4/2019,13:42:58,5243,N,72,1,3.25
874,1483,1/4/2019,7:48:19,5491,N,57,1,3.1
875,1490,1/4/2019,7:12:10,5050,N,45,1,3
876,1491,1/4/2019,8:58:04,5140,Y,44,2,2.5
877,1496,1/4/2019,8:54:33,5721,Y,27,2,3.5
878,1499,1/4/2019,13:41:04,5430,N,87,1,3
879,1499,1/4/2019,13:41:04,5430,N,73,1,3.75
880,1531,1/4/2019,14:11:56,5463,Y,61,1,4.75
881,1545,1/4/2019,12:00:20,5469,N,29,1,2.5
882,1547,1/4/2019,11:31:53,5582,N,54,2,2.5
883,1547,1/4/2019,11:31:53,5582,N,75,1,3.5
884,1553,1/4/2019,17:50:19,5876,Y,45,1,3
885,1556,1/4/2019,8:01:00,5361,N,55,2,4
886,1557,1/4/2019,13:30:45,5038,Y,24,2,3
887,1571,1/4/2019,7:53:55,5184,Y,25,1,2.2
888,1580,1/4/2019,16:29:55,5047,N,25,1,2.2
889,1582,1/4/2019,9:23:33,5528,N,60,1,3.75
890,1595,1/4/2019,13:17:10,5355,Y,39,1,4.25
891,1598,1/4/2019,9:51:15,5144,N,26,2,3
892,1599,1/4/2019,9:22:56,5825,Y,26,2,3
893,1601,1/4/2019,11:29:25,5403,N,56,2,2.55
894,1607,1/4/2019,16:13:18,5607,N,34,2,2.45
895,1607,1/4/2019,16:13:18,5607,N,78,1,4.5
896,1608,1/4/2019,13:06:20,5703,Y,52,2,2.5
897,1615,1/4/2019,17:16:35,5542,N,57,1,3.1
898,1615,1/4/2019,17:16:35,5542,N,73,1,3.75
899,1616,1/4/2019,11:06:13,5546,Y,57,1,3.1
900,1616,1/4/2019,11:06:13,5546,Y,71,1,3.75
901,1622,1/4/2019,18:15:05,5934,N,33,2,3.5
902,1629,1/4/2019,9:13:01,5602,Y,44,1,2.5
903,1639,1/4/2019,14:56:33,5328,N,56,1,2.55
904,1640,1/4/2019,7:52:55,5732,Y,26,1,3
905,1644,1/4/2019,7:03:30,5247,Y,22,2,2
906,1651,1/4/2019,15:42:04,5355,Y,30,2,3
907,1665,1/4/2019,16:37:48,5872,Y,46,2,2.5
908,1667,1/4/2019,9:03:14,5303,Y,55,2,4
909,1673,1/4/2019,11:45:43,5545,N,39,1,4.25
910,1674,1/4/2019,9:52:58,5285,Y,50,1,2.5
911,1677,1/4/2019,17:31:04,5907,N,29,1,2.5
912,1677,1/4/2019,17:31:04,5907,N,76,1,3.5
913,1688,1/4/2019,10:14:49,5071,N,26,1,3
914,1688,1/4/2019,10:14:49,5071,N,71,1,3.75
915,1707,1/4/2019,13:32:35,5747,Y,59,1,4.5
916,1708,1/4/2019,10:49:51,5394,Y,61,2,4.75
917,1724,1/4/2019,8:13:31,5388,Y,54,2,2.5
918,1726,1/4/2019,14:22:38,5509,Y,39,2,4.25
919,1733,1/4/2019,13:42:36,5754,N,38,2,3.75
920,1735,1/4/2019,7:32:03,5630,Y,61,2,4.75
921,1736,1/4/2019,9:40:13,5439,N,41,1,4.25
922,1740,1/4/2019,13:01:33,5938,N,25,2,2.2
923,1741,1/4/2019,14:51:19,5303,N,43,2,3
924,1745,1/4/2019,12:51:57,5712,Y,61,1,4.75
925,1745,1/4/2019,12:51:57,5712,Y,72,1,3.25
926,1746,1/4/2019,9:34:55,5237,Y,48,2,2.5
927,1746,1/4/2019,9:34:55,5237,Y,76,1,3.5
928,1752,1/4/2019,10:18:52,5619,N,25,2,2.2
929,1766,1/4/2019,10:31:15,5291,Y,32,1,3
930,1772,1/4/2019,11:39:14,5226,N,60,1,3.75
931,1772,1/4/2019,11:39:14,5226,N,71,1,3.75
932,1774,1/4/2019,15:26:45,5283,Y,46,2,2.5
933,1787,1/4/2019,8:24:26,5290,N,56,2,2.55
